Reference,ID,Tags,Quote,Occurrence,Question,Response
106:26,iaaz,,,0,What did Yahweh swear he would do?,Yahweh swore to them that he would cause them to die in the desert.
106:29,qrsz,,,0,What happened to the people of Israel when their actions made Yahweh angry?,A plague broke out among them.
106:30,gl5t,,,0,What happened when Phinehas rose to intervene for the people?,"When Phinehas intervened, the plague ended."
106:32-33,duy9,,,0,Why did Moses suffer?,"Because the people made Moses angry, he spoke foolishly."
106:34,pjfs,,,0,What did the people not do that Yahweh had told them to do?,The people of Israel did not destroy the other people groups as Yahweh had told them to.
106:35-37,vcat,,,0,What happened to the people when they mingled with the nations and worshiped their idols?,They sacrificed their sons and their daughters to demons that the idols represented.
106:41,l83j,,,0,What happened to Israel when they disobeyed Yahweh?,Yahweh allowed the other people groups to conquer Israel and rule over them.
106:45,cwo1,,,0,Why did Yahweh relent and decide to stop punishing Israel?,He relented because of the covenant he had made with them to faithfully love them.
106:47,r64h,,,0,What reason does the psalmist state for Yahweh to bring Israel back from among the nations?,"The psalmist declares that if Yahweh would bring Israel back, they would give thanks to his holy name and joyfully praise him."
107:1,qo5g,,,0,How long does Yahweh’s covenant faithfulness last?,He faithfully loves his people forever.
107:2-3,tux0,,,0,From where has Yahweh rescued his redeemed?,He rescued them from their enemies by bring them back from many foreign lands.
107:6,o6z2,,,0,What did Yahweh do for his redeemed when they called out to him in their distress?,He rescued them from what was distressing them.
107:8,o4t8,,,0,For what should people praise Yahweh?,They should praise him for his covenant faithfulness and for the amazing things he has done for all people.
107:12,lp5f,,,0,How did Yahweh humble the people?,He let them experience difficult things so that they would no longer be proud.
107:15-16,d7re,,,0,What reason does the psalmist give the people for thanking Yahweh?,They should thank him because he has set them free as if from prison.
107:17,r5em,,,0,Why were the people afflicted?,They were afflicted because of their sins.
107:22,jlaf,,,0,What kind of sacrifices should people offer to Yahweh?,They should offer sacrifices of thanksgiving.
107:23-24,y0kx,,,0,What did the people see who traveled and did business on the sea in ships?,They saw the amazing creatures that Yahweh had made in the deep sea.
107:27,rhqn,,,0,What happened to the sailors as the storm raged?,They staggered like drunken men and everything that they tried to do was useless.
107:28-29,tydx,,,0,What happened when the men called out to Yahweh in their distress?,He rescued them from what was distressing them and calmed the storm.
107:32,vje4,,,0,Where should people exalt and praise Yahweh?,They should praise him wherever all the people gather together with their leaders.
107:34,coqp,,,0,What did Yahweh do to a fruitful land because of the wickedness of the people?,He turned a fruitful land into a salty wasteland because of the wickedness of its people.
107:37,j0ud,,,0,What did the people sow and plant?,They sowed fields and planted vineyards which produced a harvest.
107:40,de7u,,,0,What happened to the leaders who oppressed Yahweh’s people?,He caused them to wander as if they were in a wilderness where there are no roads.
107:42,eiom,,,0,What happens when the people who live rightly see what Yahweh has done for them and rejoice?,The wicked people have nothing to say in reply.
107:43,i5ck,,,0,Who does the psalmist call upon to ponder the ways Yahweh has shown that he loves them?,The psalmist calls upon whoever is wise to ponder the ways Yahweh has shown that he faithfully loves them as he promised.
108:1,qtau,,,0,With what does David say he will sing praises?,David says he will sing and make music with his whole being.
108:4,ohsb,,,0,How does David describe how great is Yahweh’s covenant faithfulness?,David says that Yahweh’s covenant faithfulness is so great that it is like the distance between the heavens and the earth.
108:5,n9el,,,0,Where does David ask for God’s glory to be exalted?,David asks that God’s glory be exalted all over the earth.
108:8,aztd,,,0,What has God spoken about Ephraim and Judah?,God spoke of the tribe of Ephraim as his protection in battle and Judah is where his kings come from.
108:9,mfik,,,0,What does God say he will do over Philistia?,God says he will shout triumphantly because he has defeated the people of Philistia.
108:12,phyo,,,0,Whose help does David say is futile?,David asks for God’s help because man’s help is futile.
108:13,cmst,,,0,How does David describe his triumph with God’s help?,"David says that with God’s help they will win, and God will enable them to defeat their enemies."
109:2,ifrx,,,0,Who does David say speaks lies against him?,David says that wicked and deceitful people speak lies about him.
109:4,sh21,,,0,What do the wicked give in return for David’s love?,"David says that in return for his love, they accuse him of doing evil things."
109:7,lhi0,,,0,What does David hope will happen when his enemy is judged?,"David hopes that when his enemy is judged, he may be found guilty."
109:10,a2ya,,,0,What is David’s request for the children of his enemy?,David asks that his enemy’s children would have to wander about and beg for food.
109:11,v6oi,,,0,What does David hope will happen to his enemy’s earnings?,David hopes that strangers will take what his enemy earns.
109:12,j4mn,,,0,What does David hope regarding his enemy and his enemy’s children?,David hopes that no one will show covenant faithfulness to his enemy and that no one will pity his enemy’s fatherless children.
109:15,yy3p,,,0,What is David’s request from Yahweh concerning his enemy?,David asks that Yahweh will cause everyone on earth to completely forget who they were.
109:16,rux0,,,0,Why does David ask Yahweh to make sure no one remembers his enemy?,"David asks this because his enemy persecuted poor, needy, and brokenhearted people until they died."
109:17,u67e,,,0,What does David say about his enemy’s attitude toward cursing and blessing?,"David says that because his enemy loved to curse others, now people are cursing him, and because his enemy did not bless others, there will be no one who blesses him."
109:21,clh1,,,0,"What does David ask Yahweh to do for him, and why?",David asks Yahweh to be kind to him for the sake of Yahweh’s name and to rescue him because of the promise Yahweh made to faithfully love him.
109:23,ri1i,,,0,To what does David compare his time left to remain alive?,David says that his life is fading away as quickly as a shadow that lengthens at evening or as a man shakes off a locust.
109:25,c0e0,,,0,What do David’s accusers do when they see him?,"David says that when they see him, his accusers shake their heads to show that they despise him."
109:26,kcm1,,,0,Why does David think Yahweh will save him?,David asks Yahweh to save him because Yahweh has faithfully loved him according to his covenant.
109:26-27,xx02,,,0,What does David say will be the result of Yahweh saving him?,"When Yahweh saves him, his enemies will know that it was Yahweh who has done it."
109:28,cz09,,,0,What does David say will happen when his accusers curse him?,"David says that when his accusers curse him, Yahweh will bless him and cause him to rejoice."
109:31,p5dx,,,0,What does David say will happen when Yahweh defends the needy person?,Yahweh will save the needy person from those who condemn him.
110:1,q1tr,,,0,"Where does Yahweh ask David’s lord to sit, and for how long?",Yahweh asks him to sit at his right hand until he defeats his enemies.
110:2,m3nw,,,0,What does Yahweh extend from Zion?,Yahweh extends the kingdom from Zion for the king to rule over his enemies.
110:3,mot5,,,0,What do the people do on the day the king goes to battle?,They willingly offer themselves to serve him and show their devotion in holiness.
110:4,mexm,,,0,What did Yahweh promise that he will never change his mind about?,"Yahweh promised that the king would be a priest forever, in the same way that Melchizedek was a priest."
110:5,fyz1,,,0,What does the Lord do to other kings when he becomes angry?,The Lord crushes and defeats kings when he is angry.
110:6,p5qy,,,0,What does the Lord do to the nations?,"He punishes the people from other nations, causing many enemy soldiers to fall dead."
110:7,t3gw,,,0,What does the king do after he drinks from the stream along the road?,He will be victorious.
111:1,vuhp,,,0,When does the psalmist say he will give thanks to Yahweh?,He will give thanks to Yahweh whenever the upright gather to meet.
111:3,pj9h,,,0,How long will Yahweh’s righteousness stand?,His righteousness will last forever.
111:5,t106,,,0,What does Yahweh always remember?,He always remembers his covenant.
111:6,pc2m,,,0,How did Yahweh show his people how powerful he is?,He showed his people how powerful he is by enabling them to capture the lands of the nations around them.
111:8,gaky,,,0,How does the psalmist describe Yahweh’s instructions?,"Yahweh’s instructions are meant to be kept forever since he created them in order to do what is best for us, and they are completely right."
111:9,jv75,,,0,How has Yahweh redeemed his people?,Yahweh rescued his people from being slaves in Egypt.
111:10,bf0u,,,0,What is the beginning of wisdom?,Having a profound respect for Yahweh is the way to become wise.
111:10,wddv,,,0,What do those obeying Yahweh’s instructions have?,Those who obey Yahweh’s instructions have good understanding.
112:1,h7t3,,,0,What kind of person does the psalmist say will be happy?,The person who respects Yahweh and happily obeys his commandments will be happy.
112:2,njt0,,,0,What happens to the descendants of the man who obeys Yahweh and who greatly delights in his commandments?,His descendants will prosper in their land and will be blessed.
112:3,y8n5,,,0,What happens to the household of the man who obeys Yahweh?,His family will be wealthy.
112:4,j2m8,,,0,For whom does the psalmist say light shines in the darkness?,"Light shines in the darkness for those who are upright, gracious, compassionate, and just."
112:5,reb1,,,0,What does the psalmist say about the person who is gracious and lends to others?,Such a person is good and conducts his affairs with honesty.
112:7,qu81,,,0,What does the righteous man do rather than fear bad news?,"He does not fear, but he is confident, trusting in Yahweh."
112:9,ravd,,,0,What happens to the righteous person who generously gives to the poor?,People will greatly honor the righteous person who gives to the poor.
112:10,l3dh,,,0,What happens to the wicked person who sees the righteous person being honored?,The wicked person will become angry sees the righteous person being honored.
113:1,j07k,,,0,Who does the psalmist call to praise Yahweh?,He calls the servants of Yahweh to praise him.
113:2,d6z0,,,0,For how long should the name of Yahweh be praised?,His name should be praised both now and forevermore.
113:3,y59d,,,0,Who should praise Yahweh for who he is?,He should be praised by everyone everywhere.
113:5,ehib,,,0,"According to the psalmist, who is like Yahweh our God?",There is no one who is like Yahweh.
113:7-8,gnwz,,,0,How does Yahweh cause the poor and the needy person to be treated?,Yahweh causes people to honor him by making him a leader of his people.
113:9,wfo4,,,0,What does Yahweh do for barren women?,He enables barren women to become joyful mothers of children.
114:1,qfjl,,,0,What country did the people of Israel leave where people spoke a foreign language?,The people of Israel left Egypt.
114:3,jj0p,,,0,What happened to the sea and the Jordan River when the Israelites came to them?,"At both places, the water stopped flowing so the Israelites could cross."
114:4,fid0,,,0,What did the mountains and the hills do?,"The mountains shook as if they were skipping like rams, and the hills jumped like lambs."
114:7,bqmg,,,0,Why does the psalmist say the earth should tremble?,The earth should tremble because of the presence of God.
114:8,gpl6,,,0,What does the psalmist say God did with the rock?,God caused springs to flow from the rock.
115:1,uwkc,,,0,Who does the psalmist say should be given honor?,The psalmist says that only Yahweh deserves honor.
115:4,pfv8,,,0,What does the psalmist say about the nations’ idols?,He says their idols are only handmade items made of silver and gold.
115:5-6,m69n,,,0,What are the idols not able to do?,"They are not able to speak, see, hear, or smell."
115:11,bzvr,,,0,Why should those who respect Yahweh trust in him?,They should trust in Yahweh because he is the one who helps and protects them.
115:13,blvu,,,0,Whom does the psalmist say Yahweh will bless?,"Yahweh will bless all those who respect him, whether they are considered important or not."
115:16,fokz,,,0,To whom do the heavens and earth belong?,"The heavens belong to Yahweh, but the earth he has given to mankind."
115:17-18,nngr,,,0,Who does the psalmist say should praise Yahweh?,"Since the dead are no longer able to praise Yahweh, those who are alive will praise him as long as they live."
116:1,kpa3,,,0,For what reason does the psalmist say he loves Yahweh?,He loves Yahweh because Yahweh hears him when he cries out to him for help.
116:3,qf7v,,,0,Why did the psalmist say he felt like he was tied up with cords of death?,He was so distressed and full of sorrow that he felt as if he were about to die.
116:6,x7pb,,,0,Who does Yahweh guard?,Yahweh guards and protects those who are helpless.
116:8,bcmx,,,0,In what ways did Yahweh rescue the psalmist?,"Yahweh saved the psalmist from dying, from being sorrowful, and from making bad mistakes."
116:8-9,zx0t,,,0,What does the psalmist say he will do because Yahweh rescued him?,"Because Yahweh rescued him, he will live as Yahweh directs him as long he is alive."
116:10,s3hu,,,0,What did the psalmist do even when he was suffering?,He continued to trust in Yahweh even when he was suffering.
116:12,ru6c,,,0,What did the psalmist say he could never repay Yahweh for?,The psalmist felt he could never repay Yahweh for all the good things he had done for him.
116:14,fv5s,,,0,Where does the psalmist say he will fulfill his vows to Yahweh?,He will fulfill his vows in the presence of all his people.
116:15,uycs,,,0,What is precious in the eyes of Yahweh?,It is precious to Yahweh when any of his faithful people die.
116:16-17,xkip,,,0,What does the psalmist say he will offer to Yahweh for taking away his bonds?,He says he will pray to Yahweh and offer to him a sacrifice to thank him.
116:18-19,amsf,,,0,Where will the psalmist present his offerings to Yahweh?,He will present them in the courtyard outside his temple in Jerusalem in the presence of all the people.
117:1,ppek,,,0,Who does this psalmist call upon to praise Yahweh?,He calls upon all the people of every nation to praise Yahweh.
117:2,qn1o,,,0,What reasons does the psalmist give for the people to praise Yahweh?,"Because Yahweh is fully committed to love them faithfully, just as he promised to do, and he can be trusted to be faithful forever."
118:1,ym1e,,,0,What are the two reasons the psalmist gives for thanking Yahweh?,People should thank Yahweh because he is good and because his faithful love will last forever.
118:5,v4eo,,,0,How did Yahweh respond when the psalmist called out to him?,Yahweh answered him and set him free.
118:8,h3tj,,,0,What does the psalmist say it is better to do than to trust in other people?,It is better to rely on Yahweh than to trust in people.
118:12,m55t,,,0,What does the psalmist compare his enemies to when they surrounded him?,He compares them to angry bees that swarmed around him.
118:15,sq1i,,,0,What does the psalmist say is heard from the people who honor God?,Those who honor God shout out joyful songs of celebration because Yahweh has powerfully defeated their enemies.
118:18,dps4,,,0,What has Yahweh not done even though the psalmist feels that Yahweh has punished him severely?,Yahweh has not allowed him to die.
118:19,v2ht,,,0,What does the psalmist say he will do when the gates are opened through which those who obey Yahweh may enter?,He will enter through the gates and give thanks to Yahweh.
118:22,i62w,,,0,What has happened to the stone that the builders rejected?,The stone that the builders rejected has become the most important stone in the building.
118:24,hy7h,,,0,What does the psalmist say they should do on the day that Yahweh has made?,They should rejoice and be glad in it.
118:27,l6rz,,,0,What does the psalmist say the people should do with the sacrifice?,They should tie the sacrifice to the horns of the altar.
118:28,s93a,,,0,"What does the psalmist say he will do for Yahweh, his God?",He will give thanks to Yahweh and tell everyone how great he is.
119:2,f1k7,,,0,How does the psalmist describe people who do what Yahweh tells them to do?,Those are the people who sincerely want to know him.
119:5-6,jg5j,,,0,What does the psalmist say would keep him from being ashamed?,"If he could obey everything that Yahweh commands, he would not have shame when he looks at all Yahweh’s commandments."
119:7,a1sd,,,0,When does the psalmist give thanks to Yahweh?,He gives thanks when he learns all of Yahweh’s just regulations.
119:9,alg1,,,0,How can a young person be sure to live in the right way?,A young person can be sure to live in the right way by obeying Yahweh’s word.
119:11,pxzs,,,0,What does the psalmist do in order to not sin again Yahweh?,He memorized Yahweh’s commands so that he might not sin against him.
119:14,rtlh,,,0,In what does the psalmist rejoice more than in all riches?,He rejoices in obeying Yahweh’s instructions more than in all riches.
119:15,mxtc,,,0,What will the psalmist do with Yahweh’s precepts?,He will meditate on Yahweh’s precepts and study the way of living that Yahweh has taught him.
119:18,vcz4,,,0,What does the psalmist ask Yahweh to do so that he can see the marvelous things in Yahweh’s teaching?,He asks Yahweh to help him to understand Yahweh’s instructions.
119:20,ri35,,,0,How does the psalmist feel as he longs for Yahweh’s instructions?,He feels weak with longing for Yahweh’s instructions.
119:21,mvvz,,,0,Who does the psalmist Yahweh rebukes when he disobeys Yahweh’s commandments?,The proud are rebuked when they disobey Yahweh’s commandments.
119:23,b84b,,,0,What does the psalmist do even though rulers sit and plan ways to harm him?,He meditates on what Yahweh has commanded him.
119:25,dk50,,,0,What does the psalmist ask Yahweh to do according to Yahweh’s word?,He asks Yahweh to allow him to live as he has promised.
119:27,vmv1,,,0,Why does the psalmist ask Yahweh to help him understand the way of Yahweh’s precepts?,He wants to understand the way of Yahweh’s precepts so he can meditate on how amazing Yahweh’s instructions are.
119:29,ng4k,,,0,From what does the psalmist ask Yahweh to prevent him?,He asks Yahweh to prevent him from telling lies.
119:36,n9yb,,,0,What does the psalmist ask Yahweh to cause him to do?,He asks Yahweh to cause him to want to do what Yahweh says\nrather than to want to get things that belong to other people.\n
119:37,x1ui,,,0,From what does the psalmist ask Yahweh to not allow him to do?,He asks Yahweh to not allow him to desire things that are not good for him.
119:43,mh1c,,,0,What does the psalmist ask Yahweh to allow him to do?,He asks Yahweh to allow him to truthfully tell others how Yahweh saved him.
119:45,zunh,,,0,Why does the psalmist say that he will walk about freely?,He will walk about freely and safely because he always tries to obey  Yahweh’s regulations.
119:47,rm1y,,,0,What does the psalmist say he delights in and loves?,He delights in and loves Yahweh’s commandments.
119:49,lpxp,,,0,What does the psalmist ask Yahweh to remember?,"He asks Yahweh to remember to do what he said he would do for him, by which Yahweh gave him hope."
119:51,eow9,,,0,"Even though the proud have scoffed at him, what has the psalmist not done?",The psalmist has not stopped obeying Yahweh’s teaching.
119:54,mtkq,,,0,What does psalmist say Yahweh’s statutes are like to him?,Yahweh’s statutes are like music to the psalmist.
119:58,z1fo,,,0,How did the psalmist entreat Yahweh to be merciful to him?,He earnestly pleaded with Yahweh to be merciful to him as he promised that he would do.
119:61,vqt8,,,0,What has the psalmist not forgotten when the wicked try to ensnared him into doing wrong?,He has not forgotten Yahweh’s teaching.
119:63,h2ks,,,0,What kind of people is the psalmist a friend to?,He is a friend of all who revere Yahweh and obey what he tells them to do.
119:66,ah7j,,,0,Why does the psalmist ask Yahweh to teach him good discernment and understanding?,He asks because he trusts in Yahweh’s commandments.
119:69,g4jm,,,0,What did the psalmist do when the arrogant lied about him?,He obeyed what Yahweh had told him to do.
119:71,hsxx,,,0,Why does the psalmist say that it is good that he has suffered?,It was good for him to suffer so that he would learn Yahweh’s statutes.
119:72,o0z9,,,0,The psalmist says the teaching of Yahweh is more beneficial for him than what?,The teaching of Yahweh’s mouth is more beneficial for him than many riches.
119:74,vhvc,,,0,Why does the psalmist say that those who revere Yahweh will rejoice when they see what Yahweh has done for him?,"Then they will be glad, because they will see how good it is that the psalmist has trusted Yahweh to do what he said."
119:75,zzwh,,,0,Why does the psalmist say that Yahweh has made him suffer?,Yahweh has made the psalmist suffer only because he faithfully loves him.
119:76,nsho,,,0,What does the psalmist say Yahweh’s faithful love will do for him?,The psalmist says that Yahweh’s faithful love would comfort him.
119:80,d74l,,,0,What does the psalmist say will keep him from being ashamed?,The psalmist says that he will not be ashamed if he obeys Yahweh’s regulations.
119:82,tvgu,,,0,What is the psalmist tired of waiting for?,He is tired of waiting for Yahweh to help him as he promised to do.
119:86,sm6e,,,0,What does the psalmist say about Yahweh’s commandments?,He says all of Yahweh’s commandments are true.
119:88,tzvl,,,0,Why does the psalmist ask Yahweh to keep him alive?,He asks Yahweh to keep him alive so that he may continue to obey what Yahweh has instructed.
119:90,n27n,,,0,How long does Yahweh’s faithfulness last?,Yahweh’s faithfulness lasts through every generation.
119:93,tcrt,,,0,Why will the psalmist be preserved alive?,He will be able to live because he obeyed what Yahweh had declared for him to do.
119:96,mpu4,,,0,What does the psalmist say about Yahweh’s commandment compared to all that people can achieve?,"He says there is a limit to what people can achieve, but Yahweh’s commandments are limitless."
119:99,ecuj,,,0,Why does the psalmist say he has more insight than all his teachers?,He has more insight than all his teachers because he continually thinks about what Yahweh tells him.
119:103,ublw,,,0,The psalmist says Yahweh’s word is sweeter than what?,Reading Yahweh’s word is like eating something sweeter than honey.
119:104,gsi0,,,0,What does the psalmist hate because he understands what Yahweh has declared he should do?,The psalmist hates all evil activities because he understands what Yahweh has declared he should do.
119:106,hs9n,,,0,What has the psalmist sworn and promised that he will do?,He has solemnly promised that he will always obey Yahweh’s regulations.
119:111,jx57,,,0,What does the psalmist say will make him joyful?,Knowing that Yahweh has given him instructions and that they are his forever.
119:114,mdgi,,,0,"Since Yahweh is his hiding place and his shield, what is the psalmist waiting for?",The psalmist is waiting for Yahweh to answer his prayer.
119:118,bpdu,,,0,Why does Yahweh reject all those who disregard his statutes?,"He rejects all those who disobey his statutes, for they deceive others by lying."
119:120,axdu,,,0,Why does the psalmist tremble?,His trembles because he fears Yahweh’s punishment for those who do not obey his rules.
119:123,t4lx,,,0,What is the psalmist tired of waiting for?,He is tired of watching and waiting for Yahweh’s salvation which he has promised.
119:125,ieqr,,,0,Why does the psalmist ask Yahweh for understanding?,He asks for understanding so that he can learn what Yahweh has instructed him to do.
119:128,zexh,,,0,What does the psalmist hate?,He hates all of the evil things that people do.
119:130,qs6e,,,0,To what does the psalmist compare understanding Yahweh’s words?,"When someone explains Yahweh’s words, it is as though he is opening a door to a bright light that allows people to see what they did not see before."
119:132,gql3,,,0,What does the psalmist ask Yahweh to do?,He asks Yahweh to turn to him and be gracious to him.
119:134,ju1s,,,0,Why does the psalmist ask Yahweh to rescue him from the people who oppress him?,He asks Yahweh to rescue him so that he may obey Yahweh’s instructions.
119:136,afm6,,,0,Why is the psalmist sad?,He is crying because people do not keep Yahweh’s law.
119:137,wcc8,,,0,What does the psalmist say about Yahweh and his rules?,Yahweh is righteous and his rules are just.
119:140,scsu,,,0,"What does the psalmist say he, Yahweh’s servant, loves?",He loves all the perfectly dependable things that Yahweh has said.
119:141,b08l,,,0,What does the psalmist not do despite the fact that he is small and despised?,He does not forget Yahweh’s precepts.
119:143,vw9i,,,0,"How does the psalmist feel about Yahweh’s commandments, even when he is stressed and anxious?",Yahweh’s commandments are still his delight.
119:146,pnpo,,,0,What will the psalmist do if Yahweh saves him when he calls out?,He will keep Yahweh’s instructions.
119:152,zv1t,,,0,What did the psalmist learn long ago from from Yahweh’s commandments?,He learned that Yahweh established his commandments to last forever.
119:153,q29j,,,0,Why does the psalmist ask Yahweh to see his affliction and rescue him?,He asks Yahweh to rescue him because he has not forgotten Yahweh’s law.
119:155,nsso,,,0,What happens to the wicked because they do not obey what Yahweh has said?,"Yahweh will not save them, for they have not obeyed him."
119:158,sjdt,,,0,Why does the psalmist view the treacherous with disgust?,He views the treacherous with disgust because they have not obeyed Yahweh’s instructions.
119:160,gaq7,,,0,How long does every c of Yahweh’s righteousness last?,Every judgement Yahweh has made is right and will last forever.
119:161,n7h4,,,0,How does the psalmist respond when rulers pursue him without cause?,He still deeply respects Yahweh’s words.
119:164,t5b4,,,0,How often does the psalmist praise Yahweh?,He praises Yahweh throughout the day.
119:168,mgk6,,,0,Why does the psalmist obey Yahweh’s instructions?,He obeys Yahweh’s instructions because Yahweh knows everything that he does.
119:170,gnv4,,,0,What does the psalmist ask Yahweh to do when he prays for his help?,He asks Yahweh to rescue him as he said he would do.
119:172,v8qf,,,0,Why does the psalmist want to sing about Yahweh’s word?,He wants to sing about Yahweh’s word because all of his commandments are right.
119:176,xzju,,,0,What does the psalmist ask Yahweh to do when the psalmist has strayed like a sheep who has left its flock?,"He asks Yahweh to search for him, because he has not forgotten Yahweh’s commandments."
120:1,v4lu,,,0,What did Yahweh do when the psalmist called out in distress?,The psalmist says that Yahweh answered him.
120:2,b8r6,,,0,Who does the psalmist ask Yahweh to rescue him from?,The psalmist asks Yahweh to rescue him from those who tell lies and try to deceive.
120:3-4,kuyf,,,0,What does the psalmist say Yahweh will do to people who lie and deceive?,Yahweh will punish them as with a warrior’s sharp arrows and with burning coals.
120:6-7,mrp3,,,0,What does the psalmist say about peace?,The psalmist says that he has lived for too long with those who hate peace and he is for peace.
121:1,u1xc,,,0,What does the psalmist look up toward?,The psalmist looks up to the mountains.
121:2,kcke,,,0,From whom does the psalmist say his help comes?,The psalmist says his help comes from Yahweh.
121:3,xghi,,,0,How will Yahweh help the people of Israel?,Yahweh will not allow them to slip and will protect them.
121:4,mq38,,,0,What does the psalmist say the protector of Israel never does?,The one who protects the people of Israel never sleeps.
121:5,n7u2,,,0,Who is watching over Israel?,Yahweh is watching over Israel and protects them like a shade from the sun.
121:6,w34k,,,0,What will not harm Israel?,The sun will not harm them by day nor the moon by night.
121:7-8,ugsq,,,0,Who will protect Israel and keep them safe?,Yahweh will protect them in all they do.
122:1,szef,,,0,What made David rejoice?,He rejoiced when people invited him to go to the temple of Yahweh in Jerusalem.
122:2,p2a2,,,0,Where are the people standing?,They are standing inside the gates of Jerusalem.
122:3,ndgd,,,0,How was Jerusalem built?,Jerusalem was built in a way that everything fits closely together.\n\n
122:4,evh5,,,0,Why do the tribes of Israel go up to Jerusalem?,The tribes go up to Jerusalem to give thanks to Yahweh as he told them to do.
122:5,ncu7,,,0,What purpose do the thrones in Jerusalem serve?,The kings who are descendants of King David sit on their thrones there and judge the people.
122:6,ugkh,,,0,What are the people to pray concerning Jerusalem?,They are to pray that those who love Jerusalem will have peace and will prosper.
122:7,zi6w,,,0,What does David ask for concerning Jerusalem?,He asks that those living within the city walls will have peace and prosperity.
122:8,hfma,,,0,For whose sake does David pray for peace in Jerusalem?,He prays for peace for the sake of his fellow Israelites.
122:9,kmq1,,,0,Why does David seek good for Jerusalem?,He intends to always do what is best for Jerusalem because Yahweh has his temple there.
123:1,n8xx,,,0,To whom does the psalmist look up toward?,"The psalmist looks up toward Yahweh, the one who lives in heaven."
123:2,za8u,,,0,To what does the psalmist compare the way the people look to Yahweh their God?,They look to Yahweh like servants watch and wait for their master to provide for them.
123:3,kg26,,,0,Why do the people ask Yahweh to have mercy on them?,Because people have despised them so much that they cannot endure any more.
124:2-3,mwx6,,,0,What would have happened if Yahweh had not been on the side of Israel when their enemies attacked them?,"If Yahweh had not been helping the people of Israel, the enemies who attacked them would have destroyed them."
124:4-5,fs5j,,,0,To what does David compare what their enemies would have done to Israel?,Their enemies’ attack would have overwhelmed them like raging waters that would have drowned them.
124:6,qxc5,,,0,What did the people do after Yahweh did not let their enemies destroy them?,The people praised Yahweh.
124:7,bgyb,,,0,What is the escape of the Israelites like?,Their escape is like a bird that escaped from the snare of the trappers.
124:8,q00a,,,0,From where does David say the Israelites’ help comes?,Their help comes from Yahweh who made heaven and earth.
125:1,tuia,,,0,What are those who trust in Yahweh like?,"They are as secure as Mount Zion, unshakable and standing firm forever."
125:2,quzs,,,0,To what does the psalmist compare the way that Yahweh protects his people?,The psalmist compares the way Yahweh protects his people to the way the mountains surrounding Jerusalem protect the city.
125:3,gnjh,,,0,Who must not rule over the land that God gave to righteous people?,Wicked people must not rule or the righteous people will start doing what is wrong.
125:4,f1h0,,,0,To whom does the psalmist request that Yahweh do good?,He requests that Yahweh do good to people who do good things for others and thus obey him sincerely.
125:5,vkbi,,,0,What will happen to those who choose to do evil things?,Yahweh will send them away along with everyone else who does evil things.
125:5,pozg,,,0,What does the psalmist want Yahweh to give Israel?,The psalmist wants Yahweh to bless the people of Israel with peace.
126:1,memu,,,0,What did it seem like when Yahweh brought the people back to Zion after the captivity?,It seemed like they were dreaming.
126:2,uhac,,,0,What was the peoples’ response when Yahweh returned them to Zion after the captivity?,They laughed and shouted joyfully.
126:4,l1lo,,,0,To what does the psalmist compare the way Yahweh restored them to their land after the captivity?,The psalmist compares Yahweh restoring them after their enemies captured them to the way he makes the water flow again in the streams in the Negev desert after being dry.
126:5,v1n8,,,0,What will happen to those who sow while crying?,They will shout joyfully when they gather the harvest.
126:6,b88m,,,0,What will happen to the person who goes out weeping and carrying seed for sowing?,"He will return with shouts of joy, bringing his bundles of grain with him."
127:1,cy3m,,,0,What happens if Yahweh does not approve of building a house and does not watch over a city?,"If Yahweh does not approve of building a house, those who build it labor uselessly, and if Yahweh does not watch over a city, it is useless for the watchman to stay awake to guard it."
127:2,cv3a,,,0,What does Yahweh give to those whom he loves?,Yahweh gives sleep to those whom he loves.
127:3,fgkl,,,0,What are an inheritance and a reward from Yahweh?,Children are an inheritance and a gift from Yahweh.
127:4,bubx,,,0,To what are sons one has when he is young compared to?,Those sons will be as useful for him as arrows in the hand of a warrior.
127:5,ssdi,,,0,Why will the man who has many children not be defeated?,"When he argues with an opponent at the place where people settle disputes,\nthe opponent will not defeat him."
128:1,snfy,,,0,What does the psalmist say about the person who reveres Yahweh and does what he tells them to do?,That person will have a good life.
128:2,j6hx,,,0,What does the psalmist say will happen to the person who works hard?,"That person will enjoy eating the food that he has worked hard for,\nand it will make him healthy."
128:3,y421,,,0,What does the psalmist say about the wife of the person who reveres Yahweh and works hard?,She will have many children who will grow strong and fill the room around their table.
128:4,lq05,,,0,What will happen to the person who reveres Yahweh?,Every person who reveres Yahweh will be blessed.
128:5-6,o9pj,,,0,What does the psalmist pray that Yahweh will do for the person who reveres him?,"The psalmist prays that Yahweh will bless him so that he may see the people of Jerusalem prosper, and live long enough to see his grandchildren."
129:1-2,x677,,,0,How long has Israel been oppressed but not defeated?,Israel has been oppressed but not defeated since it became a nation.
129:3,t8nw,,,0,To what does the psalmist compare the way Israel was oppressed?,"Their oppression was as severe as if the enemies were plowing across their back, making long wounds like furrows in a field."
129:4,p8fw,,,0,What has Yahweh done for Israel?,Yahweh no longer allows wicked people to control Israel.
129:5,e8h3,,,0,What does the psalmist want to happen to those who hate Zion?,He wants for those who hate the people of Zion to all be ashamed and go away.
129:8,dvf4,,,0,What does the psalmist not want people to say about those who hate Zion?,He does not want them to call down the blessing of Yahweh on those people or to bless them in the name of Yahweh.
